Season,Week,SKU,ValueB1,ValueB2,ValueB3,ValueB4,ValueB5,ValueB6,ValueB7,ReturnB1,ReturnB2,ReturnB3,ReturnB4,ReturnB5,ReturnB6,ReturnB7,price,buynum,salary,mean,std
28,12,A,141.3679182,63.96715663,182.2440392,4.30889286,29.78694171,125.703506,109.8503739,0,0,0,0,0,0,0,99,4,396,96.68225959,76.10466706
28,1,B,278.9637509,491.0857116,808.2015462,767.9689273,519.2200913,434.2475082,231.3004209,0,0,0,0,0,0,0,699,2,1398,521.1309473,267.3896284
28,2,B,876.0960802,682.6239596,643.5180242,923.2920971,182.532827,889.3686895,238.6284568,0,0,0,0,0,234.9487134,0,599,5,2995,633.7228763,308.250225
28,3,B,328.7240255,307.5596388,362.175623,589.7313068,444.5508196,351.7210197,901.8537884,0,0,0,0,0,0,0,899,1,899,473.5721779,244.4813068
28,4,B,470.6971297,95.69402286,60.27496047,149.5431995,639.1391783,295.390452,48.00950636,0,0,0,0,0,0,0,599,1,599,233.0964768,273.8542475
28,5,B,477.1152081,549.2159465,49.31993091,335.8743261,283.1536533,511.6228968,247.8646259,0,0,0,0,0,0,0,399,3,1197,353.0487103,193.50454
28,6,B,403.5079214,699.9300978,862.0823133,644.2389967,479.4982471,739.178822,235.9718412,0,0,0,0,0,0,0,699,3,2097,570.0282071,235.9238722
28,7,B,395.1393257,59.32943884,610.9306926,272.9787414,356.8659867,407.8850439,512.6365776,0,0,0,428.1685796,0,0,0,399,3,1197,370.1044135,192.8366291
28,8,B,384.3924544,639.1058175,262.1091221,258.3227598,305.9491626,114.0919101,472.54833,0,0,0,0,0,0,0,399,2,798,408.5820192,268.2884035
28,9,B,427.3268307,343.8683541,500.3764173,506.086249,97.6088877,370.5715484,7.753941806,0,0,0,0,0,0,0,399,3,1197,318.2873125,213.6249433
28,10,B,293.0313448,636.8074126,414.4203446,451.1539731,373.4946108,60.09174441,85.58526593,0,0,0,0,0,0,282.221226,299,4,1196,310.5717872,216.7211764
28,11,B,415.947808,261.6423041,160.9235972,59.28321623,471.4305712,481.9079854,218.7688253,0,0,0,0,0,0,0,399,3,1197,275.6594166,169.8710124
28,12,B,140.5379744,24.44538769,233.6008803,240.295151,359.0205528,448.4680436,294.1097333,0,0,0,0,0,0,0,299,2,598,241.2145678,168.8304441
28,1,C,1076.074113,265.0755494,871.5907653,409.7087322,999.7947065,103.9450942,990.524905,0,0,0,0,0,0,0,899,3,2697,698.0882352,514.5639283
28,2,C,172.0556669,611.0578551,54.480536,239.1367863,754.8040094,984.2722786,857.3808465,0,0,0,0,0,0,0,599,4,2396,524.7411398,367.2645428
28,3,C,338.2166927,61.00359523,140.7115659,184.5335482,255.8536444,717.9362188,363.6590365,0,0,0,300.6620397,0,0,0,699,1,699,320.200456,223.6676126
28,4,C,127.831655,541.518951,814.8343674,423.0573644,40.3569135,203.2314914,485.1729162,0,0,0,0,0,0,0,399,4,1596,405.4620279,283.9510482
28,5,C,296.0596564,814.1220828,12.31306909,871.3810205,765.2796452,377.9602552,818.8448593,0,0,486.3523071,0,0,0,0,699,4,2796,565.1372269,334.9765606
28,6,C,143.4913497,383.8649725,386.8310602,513.4032112,515.5796759,633.2222903,266.4647413,0,0,0,0,0,0,0,299,5,1495,388.2423483,173.77224
28,7,C,379.7972329,22.75392388,389.0444449,704.5525278,96.85971138,558.9982708,576.2778614,0,0,0,0,0,0,0,499,3,1497,389.8732547,276.8060907
28,8,C,479.6688085,262.2031422,131.7241611,406.0859191,204.4775569,648.083293,723.9040557,0,0,0,0,0,0,0,699,1,699,384.9436456,271.1427254
28,9,C,409.9478392,288.519233,203.5466979,157.3881749,47.94275441,114.7707256,110.648817,0,0,0,0,0,34.24644885,0,199,3,597,212.94545,142.7181143
28,10,C,619.4096153,390.0853698,664.1893718,359.1483036,631.8306771,306.5905225,534.6242348,0,0,0,0,0,0,0,499,4,1996,496.7924096,157.8057563
28,11,C,252.8544418,385.7558743,257.1747686,151.5755883,555.4003618,371.1584874,38.46815692,0,0,0,0,0,302.8881153,0,299,3,897,310.1353485,172.9081851
28,12,C,136.6685945,194.2860408,253.6184347,42.51393218,266.0033804,267.0343591,394.6647286,0,0,0,0,0,0,0,199,4,796,221.376999,135.3442427
29,1,A,7.843459128,343.0693141,454.0898391,582.7780374,280.0472794,678.075602,362.2343017,0,0,0,0,0,0,0,399,3,1197,394.1780865,237.9318599
29,2,A,313.8566087,188.4466421,633.3562038,736.7719581,664.1997576,910.3136221,231.9098605,0,0,0,0,0,0,0,599,4,2396,502.4424826,298.5811418
29,3,A,761.9765643,416.3135141,468.2938266,801.8097023,285.20192,606.2551819,423.9276954,0,0,0,0,0,0,0,699,2,1398,548.2419417,224.1734173
29,4,A,318.6104916,1014.993705,906.4556753,946.4578535,28.96714693,898.9178136,501.1558998,0,0,0,0,0,0,0,799,4,3196,619.8817962,420.292199
29,5,A,605.7522553,624.7059128,96.23735987,292.3172287,563.9848678,333.0153824,462.4214321,0,0,0,0,0,0,0,599,2,1198,351.3195517,264.7093403
29,6,A,269.0673147,255.0594403,748.9555674,38.40417846,406.3068844,597.0187254,173.9258047,0,54.95989034,0,0,0,0,0,699,1,699,343.5586771,262.0993715
29,7,A,376.4737951,91.36942054,241.7227453,345.124947,541.7166713,67.64358563,530.0527251,0,0,0,0,0,0,0,299,4,1196,313.4434129,190.9987306
29,8,A,77.83149383,751.4049539,43.6496784,132.3556482,60.46980535,189.1613092,460.5768984,0,0,0,0,0,0,0,699,1,699,238.8806167,291.7844727
29,9,A,330.2006626,351.4262225,319.222391,426.8941474,161.2734449,612.8071005,676.3669061,0,0,0,0,0,0,44.7408088,299,6,1794,411.170125,179.0075286
29,10,A,286.7052436,553.330069,542.3802392,306.3068728,274.0437627,25.43529652,337.2310239,0,220.6581172,0,0,0,0,0,499,2,998,346.4840783,217.695951
29,11,A,165.8424359,120.548036,505.1855756,455.8005576,411.3121699,89.59839014,381.4875634,0,0,0,0,0,0,0,399,3,1197,304.2535326,173.0842788
29,12,A,372.8998809,253.7352733,55.61765074,117.304216,330.6913588,12.62330368,277.2704811,0,0,0,0,0,0,0,299,2,598,194.4011485,152.0211343
29,1,B,721.5556066,75.50168092,414.6291948,818.5535017,504.8816939,423.2316079,397.782965,0,0,0,0,0,0,0,699,2,1398,475.2090928,264.8412322
29,2,B,431.9959186,814.4836478,733.2202585,800.9321692,479.1892246,451.2296324,550.7853578,0,0,0,0,0,0,0,699,3,2097,630.4411641,173.9797097
29,3,B,958.7752898,501.589149,582.7040696,972.3683083,381.9073952,837.6891612,982.2605682,0,0,0,0,491.7119536,0,0,799,4,3196,745.3277059,251.563239
29,4,B,172.7655907,133.2906314,596.6829424,714.0746097,421.4132027,240.6048536,873.0715284,0,0,0,0,0,0,0,699,2,1398,490.2604058,358.883671
29,5,B,826.2523316,0.970521591,358.2487479,335.9821352,531.6077631,805.9647015,758.3299046,0,0,0,0,0,97.72670072,0,699,3,2097,545.4999189,364.8185814
29,6,B,845.7133548,164.4915596,294.8134996,463.710114,420.267427,707.8228034,115.8007906,0,0,0,354.2769045,0,102.889116,433.0472357,699,2,1398,452.9676749,288.8892483
29,7,B,720.5844729,361.4274889,422.9621083,459.1895315,544.2852196,526.1637369,121.5820481,0,0,0,51.66849425,30.19637448,0,0,399,5,1995,441.4137522,222.218884
29,8,B,244.3407131,733.298604,353.094409,279.1515208,557.8763871,774.4864366,721.5568997,0,0,0,0,0,50.68852173,0,699,3,2097,517.8307323,247.823912
29,9,B,39.81263011,38.1400483,738.2884371,489.320319,474.6806921,187.5539961,482.1458338,0,0,0,478.3891095,0,0,0,399,4,1596,349.9917081,265.5332357
29,10,B,748.6018916,631.2768384,629.4219218,51.25085085,618.0070738,672.0996716,662.3529821,0,0,0,0,0,0,0,599,6,3594,490.2582071,293.2748329
29,11,B,449.5967822,328.3851162,264.9420897,161.9665395,442.4217185,248.8005464,457.7948244,0,0,0,0,0,0,0,399,3,1197,336.2725167,116.9486167
29,12,B,372.5941629,61.21542815,369.8014545,280.4401255,298.1882791,244.5434911,296.745569,0,0,0,0,0,0,0,199,6,1194,270.8900385,114.4940981
29,1,C,862.3762086,948.7933187,433.0661556,513.9960266,855.2623739,778.7976925,316.6112508,0,0,0,10.47848034,0,0,0,699,4,2796,682.6921325,260.9119565
29,2,C,926.5629195,15.85508874,206.2687773,516.9415004,97.6349663,532.2568713,176.4236207,0,0,0,0,0,0,0,499,3,1497,353.1348206,321.3438962
29,3,C,660.1106066,29.02994159,511.6392284,359.6262926,767.3252126,608.2798152,118.9135444,0,0,0,0,0,0,0,499,4,1996,407.0375484,319.042456
29,4,C,555.0799136,71.90363155,265.1974417,337.6119626,238.9782603,151.1601157,458.3093438,0,0,194.0388919,320.0308251,0,0,0,399,2,798,321.1800923,170.7709089
29,5,C,935.7538629,459.5097951,511.7107806,316.0801854,595.3670007,142.4199997,499.6282253,0,0,0,0,0,0,0,499,4,1996,494.3528357,245.702989
29,6,C,473.7422635,540.7558123,701.0428192,612.1470031,814.5728221,844.1433942,873.3785989,0,0,0,0,0,0,0,599,5,2995,674.2016485,161.9349488
29,7,C,392.6819669,703.3506138,545.6273353,233.8095725,600.8357882,699.7858855,298.290114,0,0,189.9423686,0,0,0,0,499,4,1996,496.3401823,189.9487669
29,8,C,62.28164227,136.5344232,52.86661758,42.1587399,325.1754965,174.1495006,537.2031183,0,0,0,0,0,0,0,499,1,499,244.3817187,232.4582245
29,9,C,182.0343417,449.5308501,153.0108192,369.7780241,655.2532033,656.3827195,0.496289737,0,0,0,0,0,0,0,599,2,1198,336.1592329,274.0298164
29,10,C,25.89403035,18.01826312,228.9289218,545.8028685,270.5445759,557.6498503,34.82870267,0,0,0,0,0,0,0,499,2,998,240.2381732,235.4727456
29,11,C,480.7835855,585.3741298,94.73076528,392.41006,19.79272756,490.8313181,88.76767196,0,0,0,0,0,0,0,399,3,1197,361.983481,300.924707
29,12,C,391.7697736,360.2176166,298.3486972,46.36705087,245.1363771,501.4429161,99.49998419,0,0,0,0,0,0,0,299,3,897,274.0722864,176.71082
30,1,A,101.88744,61.44352764,251.7077365,708.612914,456.6619065,171.6589147,796.2918952,0,0,0,0,0,0,0,699,2,1398,397.9429976,332.0462213
30,2,A,431.7079839,466.9339038,521.467456,561.397379,740.8619228,328.2463417,511.2895304,0,0,0,0,0,0,0,499,4,1996,514.7006316,154.1055914
30,3,A,409.914099,47.80045501,524.6833718,391.6914295,271.2493611,456.6478254,700.3803238,0,0,0,0,0,0,0,399,4,1596,379.6139156,215.2822931
30,4,A,22.80427868,370.9149364,796.8318494,688.7246986,519.2586979,689.2891005,684.6571798,0,0,0,0,0,0,0,499,5,2495,514.6372602,283.9086591
30,5,A,36.82362903,489.398774,923.5329115,412.1387596,868.6617488,913.4003751,361.5441272,0,0,0,0,0,0,0,799,3,2397,598.8935943,363.682991
30,6,A,74.55286899,295.2717171,474.4831003,200.7486908,174.4877577,747.0643315,510.9431701,0,0,0,0,0,0,0,499,2,998,365.7161557,266.2095321
30,7,A,398.4273741,321.9988696,728.2150031,307.0546344,413.8669105,121.7804461,383.218895,246.3258265,0,0,0,0,0,0,299,6,1794,381.8905396,199.0383254
30,8,A,502.8023647,120.8054771,446.3481139,457.0556816,483.7439931,795.1713421,356.0642739,0,0,0,0,0,418.7873816,0,399,5,1995,440.42664,243.4286123
30,9,A,559.1091787,443.6630673,488.821534,475.7805304,483.6876693,493.0288151,471.4059278,0,0,0,0,0,0,0,399,7,2793,491.8017472,49.21083208
30,10,A,153.252893,138.5229421,456.4310227,1.764636886,244.7670785,236.4137121,534.6597234,0,0,0,0,0,0,122.2051523,399,2,798,253.5074884,203.5503035
30,11,A,27.3333208,419.6565864,422.7956595,276.6784201,294.8025472,198.3073314,404.6037478,0,0,0,0,0,0,0,399,3,1197,273.2623109,148.5708417
30,12,A,197.3121774,377.0890327,217.4281459,213.9349468,130.7694259,136.7860503,32.94452469,0,0,0,0,0,0,0,199,3,597,186.6091862,105.9141817
30,1,B,678.0193447,87.24113691,442.3087093,288.3738288,764.2225444,261.7457416,493.5855258,0,0,0,0,0,0,0,599,2,1198,446.7074954,281.8542356
30,2,B,655.9206424,886.7375133,852.0228239,408.0515198,987.5033346,579.6889004,67.6159402,0,0,0,0,0,0,0,799,3,2397,585.9194417,371.5089071
30,3,B,509.7955845,811.2285971,162.8773664,863.3866803,406.4665892,153.5382352,360.3361219,0,165.5800751,0,0,0,0,0,799,2,1598,470.2734002,345.5749516
30,4,B,433.369219,558.7910773,341.0159443,921.4344259,658.6277634,582.4146733,409.1266425,0,0,0,0,0,351.6134557,0,499,4,1996,562.5565527,224.6234795
30,5,B,840.0442091,275.9692357,728.0047244,935.5648628,43.95587012,787.7409408,497.4791124,0,0,0,444.6639567,0,0,0,699,4,2796,586.965565,327.9631934
30,6,B,630.5348326,135.3181013,211.5681643,771.6793597,639.4176668,239.3686599,435.826092,0,0,0,0,0,0,0,599,3,1797,446.4459469,306.9725268
30,7,B,210.231648,246.0128472,424.5233993,45.03446557,770.1090862,254.169123,463.0766827,0,0,495.7625241,480.0174741,0,0,450.7402368,399,3,1197,344.7367503,233.5144033
30,8,B,297.4517181,584.6537293,692.2546056,264.3312517,201.5236196,742.8098892,565.3794968,0,0,0,0,0,0,0,499,4,1996,471.7395973,229.6911141
30,9,B,478.8284329,427.6217432,411.2738592,706.6460059,230.8152134,358.7357883,549.8520707,0,0,0,0,0,0,0,399,5,1995,465.2417785,176.5775469
30,10,B,123.5419735,423.1235301,309.3806982,189.5692265,201.5538761,21.93672205,224.8826703,0,0,0,0,0,0,20.25211245,199,4,796,212.213205,142.7192976
30,11,B,361.4845788,167.7949503,311.7930554,470.9426653,493.3009657,503.4673504,12.7462288,0,0,0,0,0,0,0,399,3,1197,326.6742027,201.9150924
30,12,B,134.9127227,190.1704545,235.1404277,316.0651833,277.5200327,157.2064292,511.2908837,0,0,0,0,0,0,0,499,1,499,264.5276177,139.6881378
30,1,C,781.6239062,699.4272173,588.0498318,605.989181,97.70064701,515.5151923,298.8690805,0,0,0,0,151.425787,0,0,499,5,2495,512.4535794,237.8806475
30,2,C,979.2923148,879.5284942,102.9907239,739.9145346,700.0412832,251.8817623,660.7817509,0,0,0,0,253.532968,0,0,599,5,2995,572.4837283,328.8778112
30,3,C,957.5404187,151.8435076,660.7486538,159.2560084,373.8613737,85.06644936,588.462076,0,0,0,0,0,0,200.9180541,899,1,899,386.0049723,336.0356502
30,4,C,800.4559733,666.4017043,442.2966206,72.98978165,679.8393679,411.9848103,561.3503201,0,0,0,258.6103312,0,0,0,499,4,1996,505.3240507,281.2127862
30,5,C,280.6102693,32.77167741,689.6602348,401.7575739,341.3113454,931.5436972,833.4560569,0,0,0,0,0,0,0,599,3,1797,501.587265,325.2291746
30,6,C,649.8991973,807.8646198,372.8750522,294.3105332,377.2449416,318.3794207,416.0316031,0,0,0,0,0,0,0,799,1,799,519.3282045,249.8894179
30,7,C,63.24641309,818.4277968,852.5168065,684.7955418,190.9269565,316.1259394,814.3071555,0,0,0,0,0,0,0,799,3,2397,509.2585113,358.8951213
30,8,C,180.3854888,150.0497811,315.1163979,740.8259632,294.310642,275.2428839,79.71834856,0,0,0,0,0,0,0,699,1,699,336.6260293,274.6921186
30,9,C,682.2444952,493.8901674,177.1035559,119.3621615,602.0254405,561.1735122,563.1828825,0,0,0,0,0,0,0,399,5,1995,439.6347838,234.4931449
30,10,C,536.7832065,542.8443588,506.8102429,384.5102932,255.0608794,224.4135033,225.8955282,0,0,0,0,0,165.1075758,0,499,3,1497,361.5846282,150.0999509
30,11,C,595.0782547,24.45229369,368.7122505,505.9906301,392.2198889,162.5768785,275.6377601,0,0,0,0,0,0,0,299,4,1196,341.5050327,213.1688738
30,12,C,428.5079994,477.9531519,495.9854346,360.7739756,429.9639607,97.43881723,438.521734,0,0,0,0,0,0,0,399,5,1995,360.9303279,153.222233
31,1,A,354.398266,221.3483204,340.5900085,280.3834922,794.8404344,289.8185361,481.2668351,0,48.44554341,411.8154671,0,0,0,0,699,1,699,400.1991131,226.695949
31,2,A,355.5743831,778.8524984,59.64284375,823.9920451,347.0966294,533.6492087,235.7532421,0,0,0,0,0,0,0,699,2,1398,483.1346014,289.9337183
31,3,A,546.929112,349.2064,579.1448038,24.5811324,867.1928409,472.8143893,149.3604689,0,0,0,0,504.8736953,0,0,499,3,1497,455.0312943,356.729381
31,4,A,815.4664975,127.6130043,590.0217417,939.8142839,802.2828233,28.59010247,861.4713835,0,0,0,0,0,0,0,799,4,3196,558.2988899,390.9178398
31,5,A,394.1340278,192.4991848,533.4394783,595.7377121,649.6902982,1.644260956,456.5796744,0,0,0,0,0,0,0,399,4,1596,379.2302261,275.4299921
31,6,A,817.2396441,858.905931,602.285595,777.4988864,499.6389956,632.7727265,620.1779739,0,0,0,0,0,0,0,699,3,2097,738.3208643,162.5555125
31,7,A,161.3173283,775.0220028,256.2296681,547.4657781,749.7606172,126.8126175,786.2331949,0,0,0,0,0,0,0,699,3,2097,524.4352565,307.4385122
31,8,A,43.32262638,96.0153361,653.0672917,590.6623643,692.8959403,681.8776122,228.7240639,0,0,0,0,0,0,0,499,4,1996,388.9163239,299.9396409
31,9,A,287.6623409,297.3887795,293.972154,438.7316795,303.9861604,343.9299268,201.1645138,0,0,0,0,0,0,0,199,7,1393,303.8176047,76.33969911
31,10,A,543.0170133,473.1220558,408.6448117,250.0444013,424.9032694,370.2223945,162.3746444,0,0,416.5043971,0,0,0,0,299,5,1495,346.860653,146.8407682
31,11,A,520.3027937,104.578567,288.391485,576.8399957,457.7336963,583.2674334,304.7935682,0,0,0,0,0,0,0,399,4,1596,392.8497242,190.4998566
31,12,A,304.0809808,253.4248259,81.43353515,382.8898182,475.6098064,63.41081658,395.6451223,0,0,0,0,0,0,0,299,4,1196,275.4023208,172.7091362
31,1,B,314.0684829,216.4553647,25.40453017,209.1342065,418.3973637,507.1054704,717.3299919,0,0,0,0,282.161967,0,0,699,1,699,368.8000922,285.6857489
31,2,B,939.8227836,284.2686625,102.1122096,982.7436199,217.6107802,117.5413537,131.035003,285.2364526,0,99.52096026,0,0,0,0,899,2,1798,396.4477732,391.2442115
31,3,B,641.7319821,547.9257092,414.6468414,533.9046053,895.8048867,705.6274387,951.5493888,0,425.9143931,0,0,0,0,0,499,6,2994,670.1701217,196.1952354
31,4,B,226.1051995,247.1960562,592.3600571,666.5262198,705.5857177,902.5865703,81.92704032,0,0,0,0,0,0,0,699,2,1398,484.3238461,383.8633873
31,5,B,929.2099882,191.1438736,318.1524571,212.5559233,479.1929713,396.4369882,405.5920379,341.5324716,460.0661143,0,0,0,0,0,899,1,899,435.6886304,267.3921456
31,6,B,801.2529337,498.2241736,486.7383167,888.0347955,112.5402711,587.4271625,413.631471,0,0,0,0,0,0,0,799,2,1598,550.1851346,279.8014556
31,7,B,341.9599318,407.2438674,437.3861619,476.7880549,336.2115981,184.6185516,780.4852501,0,0,0,0,0,0,0,399,4,1596,438.2191312,219.7568045
31,8,B,447.1866588,663.6071875,359.8090792,768.8075313,259.803537,398.366976,382.8428579,0,0,0,0,0,0,0,599,2,1198,480.3428086,195.2276874
31,9,B,555.5628009,609.5991884,500.3398063,409.7801619,733.8478581,69.5470797,291.9059006,0,0,0,0,0,0,148.1611891,499,4,1996,445.0404983,240.1637927
31,10,B,88.20612218,411.355419,317.5182532,143.3984163,407.1471581,121.2699484,44.19897266,0,0,0,0,0,0,0,399,2,798,225.4739829,171.7647808
31,11,B,122.0573193,547.1905119,394.2442687,391.8173487,11.53547267,279.6532134,475.8720301,0,0,0,0,0,379.2924723,0,299,4,1196,305.092136,207.8701018
31,12,B,37.10979096,360.6022468,399.9053372,220.1593648,323.2797126,120.975204,236.4711071,0,0,0,0,0,0,0,299,3,897,242.6432519,130.8553048
31,1,C,893.2729057,953.0990388,834.4058457,983.522452,537.4932623,339.363029,764.7347379,0,0,0,0,0,0,0,799,4,3196,673.6961473,289.9136688
31,2,C,413.8464703,617.8183755,560.2021411,412.8928006,752.4227355,185.5349815,205.353935,0,0,0,0,0,0,0,399,5,1995,421.708844,215.0716861
31,3,C,461.4260234,858.5609512,867.5565743,173.7202264,76.27417689,309.735524,303.4402158,0,0,0,0,0,0,0,799,2,1598,456.8296947,340.1786306
31,4,C,139.9586949,247.3896307,144.8455828,128.1203862,554.9946985,125.5764071,13.27966741,0,0,0,0,0,0,0,499,1,499,209.0883618,237.5759265
31,5,C,714.8010492,696.7362454,558.6879481,551.9277624,654.7359244,633.3503848,560.8730739,0,0,0,0,0,0,0,499,7,3493,624.3320039,102.3950603
31,6,C,115.8840362,47.44715232,361.502288,330.8276925,26.88898579,307.7658432,319.4559021,0,0,0,0,0,0,0,299,4,1196,205.932803,160.4730793
31,7,C,291.2022426,280.0244378,756.2484827,558.313257,539.0605211,619.1873661,35.84256357,0,0,0,0,0,0,0,499,4,1996,449.9232214,289.2068049
31,8,C,229.4549375,330.5018531,722.2025408,693.9388732,771.98885,534.3373829,435.4753863,0,0,0,0,0,0,0,699,2,1398,503.9934918,214.7197942
31,9,C,586.4760341,373.4990823,294.1437999,216.7055352,522.1294276,672.8213358,175.9190785,0,0,0,0,0,0,0,499,3,1497,386.5941443,201.9125775
31,10,C,445.4392894,559.6853179,145.9481339,387.1802676,417.1073302,435.3137977,83.49303735,0,0,0,0,0,0,0,399,4,1596,353.4524534,172.6366559
31,11,C,13.02208186,407.3817556,556.5093284,171.8401851,449.2693255,475.8995008,195.9319469,0,0,502.0040133,0,0,0,0,399,4,1596,287.1883377,241.835058
31,12,C,4.237289932,269.5113413,234.0950118,293.39589,14.38272923,330.6084465,154.4201863,0,0,0,0,0,0,0,199,4,796,185.8072707,132.4260481
32,1,A,325.0983647,654.3247251,196.3605702,465.5150097,797.4355637,516.2840931,153.3037287,0,0,0,0,0,0,0,499,3,1497,440.4678409,258.5616093
32,2,A,389.3877339,583.4477565,59.23190707,673.2129288,371.8767726,716.6850707,778.3576792,0,0,0,0,0,0,0,499,4,1996,530.4686858,270.7484783
32,3,A,326.9680427,525.6431954,379.0942997,277.0555679,501.100527,526.3798652,409.2856549,0,0,0,61.39462936,0,0,0,399,4,1596,403.9948061,124.3782415
32,4,A,743.5337496,816.9283127,326.7578758,346.5975143,469.4390163,27.3033246,903.7688079,0,0,0,0,0,0,0,699,3,2097,494.1605548,345.1653213
32,5,A,514.4784403,645.4221765,385.8316213,568.7651008,583.7265862,603.9307162,508.2297467,0,0,0,0,0,0,0,499,6,2994,513.4904962,106.0367988
32,6,A,376.2782121,591.9145085,518.0324427,472.6236311,228.5483172,553.6505508,350.6710255,0,0,0,0,0,0,0,399,4,1596,456.8412771,134.3267194
32,7,A,372.8159024,162.9459271,719.217316,205.6073474,465.8486324,181.400782,442.913245,0,0,0,0,330.0842199,0,0,399,3,1197,399.3064936,224.7543192
32,8,A,52.95952439,799.9937371,385.2909876,607.7971413,489.7145511,437.3029468,782.7271529,0,0,0,0,0,0,0,599,3,1797,560.8693889,349.5597068
32,9,A,715.7072231,267.4649259,530.2142546,490.3836509,126.901314,694.2872754,695.5074143,199.3583622,0,476.5693268,7.279415044,0,0,0,399,5,1995,471.0297971,234.0930092
32,10,A,619.1256092,29.88009795,30.14604506,648.2931725,291.7143171,445.6695459,128.5820487,0,0,308.4868011,0,0,0,120.9911484,599,2,1198,313.3444052,264.0584146
32,11,A,590.8066886,38.36928018,456.9621752,39.87534994,527.3864196,387.3254613,193.6646338,0,0,0,0,419.1031249,0,0,499,2,998,296.2379722,241.3448198
32,12,A,229.7277906,365.5343178,256.2165308,177.2438076,316.1622096,222.9423449,453.4117564,0,0,0,0,0,0,0,299,3,897,299.7160688,100.0149044
32,1,B,775.6910787,705.8162791,677.4848385,686.7103645,322.876236,359.3271363,489.9304268,0,0,0,0,0,374.1062539,0,599,4,2396,555.1876659,191.2358687
32,2,B,426.7015053,911.281011,634.1623534,281.1500229,472.7272839,16.41258277,221.5384634,0,326.2666651,0,0,0,0,0,599,2,1198,412.9088867,356.5530209
32,3,B,369.1761905,406.8183016,549.8458264,37.68148493,341.0994236,62.90759289,60.54339302,0,0,0,0,0,0,0,399,2,798,270.0287785,247.5158353
32,4,B,253.1681486,283.904605,56.75229833,697.7311287,314.9619199,424.6183378,309.5322563,0,0,0,465.397719,0,0,0,299,4,1196,334.3812421,194.6714084
32,5,B,780.1692479,666.2333785,715.8501868,434.8025378,392.5235998,891.7747417,813.5811674,0,0,0,0,0,0,0,599,5,2995,663.1807789,206.8734041
32,6,B,74.4990518,683.7852457,567.4826097,178.7391695,294.0349555,445.5189434,644.1994434,0,0,0,0,0,439.7864748,0,499,3,1497,432.3707439,252.5509313
32,7,B,768.7307968,202.173535,752.0626724,408.8238378,738.69622,297.5139428,338.1368272,337.5585056,277.9582355,114.7998367,176.8831017,0,0,0,699,3,2097,500.8768331,243.9044627
32,8,B,383.0068505,373.8442368,182.8937934,324.9797418,648.0667559,724.4391476,465.0494556,0,0,0,0,0,0,0,599,2,1198,452.6772578,226.9225196
32,9,B,640.3074293,82.78168826,295.204574,447.2410985,343.6559329,525.0141529,446.2016958,0,0,0,0,0,0,0,399,4,1596,397.2009388,179.1051211
32,10,B,431.2203295,39.46008519,75.49118947,377.0523912,7.165945991,49.50368336,155.6533431,0,0,0,0,0,0,0,299,2,598,209.3166399,186.4339249
32,11,B,11.72310221,555.895449,121.1482361,567.2026194,43.14654973,500.4797606,370.4607215,0,0,0,0,102.0770882,0,0,499,3,1497,278.2627797,253.0117039
32,12,B,472.4826004,511.8056916,343.9511947,479.4979415,74.12203429,70.15593278,422.065189,0,0,0,0,0,0,0,399,4,1596,339.1543692,190.0792491
32,1,C,657.7215295,786.8024523,147.8192471,368.7020184,306.380274,743.3928821,496.9187733,0,0,212.5169052,0,0,0,0,599,3,1797,501.8030672,262.7209003
32,2,C,624.2312102,270.5782423,421.3123745,878.872068,74.02098693,388.9490239,118.3060337,0,0,0,0,431.7615903,421.1154861,0,599,2,1198,417.6152829,304.6067803
32,3,C,616.2349589,653.1542271,3.054992074,653.831759,726.6300198,755.9346918,481.4011132,0,0,0,0,0,0,0,599,5,2995,509.4753566,299.7808956
32,4,C,9.70772611,341.598532,536.6906957,406.9122921,669.594912,393.6689262,402.2035219,0,0,0,0,0,0,0,399,4,1596,403.129679,220.7839534
32,5,C,201.8092555,314.0895335,90.17749335,371.1852271,394.084728,152.6906095,315.2969214,0,0,0,0,0,0,0,299,4,1196,274.5107251,127.054771
32,6,C,247.5915877,319.4172454,669.6937862,25.97789969,281.9575336,795.3317243,794.5442573,0,122.8740818,0,0,0,0,0,599,3,1797,475.4260834,322.5420758
32,7,C,715.6197256,84.54059501,320.816139,643.4600065,548.3119485,528.0280223,300.3308139,0,0,0,101.9594362,0,265.9946142,0,499,4,1996,473.4627395,232.6715582
32,8,C,613.6278561,709.1105418,454.818452,530.0957851,664.4124282,798.672904,650.5585789,0,0,0,0,0,0,0,599,5,2995,628.4563279,123.9487136
32,9,C,414.751455,70.19009888,273.2780111,200.2508239,222.1057809,515.2845763,177.8605266,0,359.8704836,0,0,0,0,0,399,2,798,318.3760353,192.9518816
32,10,C,673.2405839,625.2805071,603.6482933,100.5771469,224.9071057,261.5616994,52.18997738,0,0,281.1434324,0,0,0,244.3163237,599,3,1797,386.0830347,281.2519437
32,11,C,465.2098019,521.631861,307.9042002,142.4301622,310.48109,97.27070121,246.3681002,0,0,0,0,0,0,0,399,2,798,306.8893453,188.5255578
32,12,C,93.11788716,203.2553321,484.7445577,289.8189625,384.4863961,219.2214122,218.2060111,0,0,0,0,0,0,0,199,6,1194,281.5992045,138.0987082
